chunk,frame_start,frame_apex,frame_end,duration,pred_idx,pred_label,prob_rendah,prob_tinggi
21,21334,21337,21339,5,0,Anxiety Rendah,0.5067582130432129,0.4932418167591095
21,21339,21342,21348,9,0,Anxiety Rendah,0.5454761981964111,0.45452380180358887
21,21351,21361,21370,19,0,Anxiety Rendah,0.550599217414856,0.44940078258514404
21,21391,21410,21425,34,0,Anxiety Rendah,0.5217739343643188,0.47822603583335876
21,21425,21440,21447,22,0,Anxiety Rendah,0.5366507172584534,0.4633493423461914
21,21458,21468,21479,21,0,Anxiety Rendah,0.5256364941596985,0.4743635058403015
21,21488,21490,21497,9,0,Anxiety Rendah,0.5503494143486023,0.4496505856513977
21,21497,21505,21516,19,0,Anxiety Rendah,0.5261934399604797,0.47380656003952026
21,21528,21535,21546,18,0,Anxiety Rendah,0.5496236681938171,0.4503763020038605
21,21550,21558,21568,18,0,Anxiety Rendah,0.5521947741508484,0.4478052258491516
21,21582,21584,21590,8,0,Anxiety Rendah,0.5699980854988098,0.4300019443035126
21,21600,21611,21620,20,0,Anxiety Rendah,0.5189706683158875,0.48102933168411255
21,21631,21634,21642,11,0,Anxiety Rendah,0.5150616765022278,0.4849383234977722
21,21645,21650,21653,8,0,Anxiety Rendah,0.5409305691719055,0.4590694308280945
21,21653,21656,21665,12,0,Anxiety Rendah,0.5093184113502502,0.490681529045105
21,21679,21682,21684,5,0,Anxiety Rendah,0.5270849466323853,0.47291499376296997
21,21697,21704,21714,17,0,Anxiety Rendah,0.5195876955986023,0.4804122745990753
21,21714,21724,21726,12,0,Anxiety Rendah,0.5297627449035645,0.47023725509643555
21,21727,21731,21735,8,0,Anxiety Rendah,0.5218456387519836,0.47815436124801636
21,21739,21744,21748,9,0,Anxiety Rendah,0.5536850690841675,0.4463149309158325
21,21755,21761,21765,10,0,Anxiety Rendah,0.5208159685134888,0.47918403148651123
21,21770,21774,21777,7,0,Anxiety Rendah,0.5077922344207764,0.49220773577690125
21,21778,21781,21785,7,0,Anxiety Rendah,0.5404717326164246,0.45952823758125305
21,21787,21790,21796,9,0,Anxiety Rendah,0.5324118733406067,0.4675880968570709
21,21806,21816,21827,21,0,Anxiety Rendah,0.5151954293251038,0.48480460047721863
21,21837,21839,21841,4,0,Anxiety Rendah,0.5081411004066467,0.49185889959335327
21,21854,21863,21866,12,0,Anxiety Rendah,0.5124154090881348,0.48758456110954285
21,21866,21870,21876,10,0,Anxiety Rendah,0.5291150212287903,0.47088491916656494
21,21887,21899,21909,22,0,Anxiety Rendah,0.536044180393219,0.4639558494091034
21,21916,21920,21922,6,0,Anxiety Rendah,0.5734802484512329,0.4265197515487671
21,21922,21925,21935,13,0,Anxiety Rendah,0.5384889841079712,0.4615110158920288
21,21946,21949,21951,5,0,Anxiety Rendah,0.5334414839744568,0.4665585160255432
21,21952,21954,21957,5,0,Anxiety Rendah,0.5034360289573669,0.4965639114379883
21,21967,21969,21974,7,0,Anxiety Rendah,0.5029547214508057,0.49704527854919434
22,22027,22041,22046,19,0,Anxiety Rendah,0.5181650519371033,0.48183491826057434
22,22053,22057,22067,14,0,Anxiety Rendah,0.5575854778289795,0.4424145221710205
22,22070,22078,22088,18,0,Anxiety Rendah,0.5416511297225952,0.4583488702774048
22,22089,22101,22107,18,0,Anxiety Rendah,0.5541174411773682,0.4458825886249542
22,22118,22127,22133,15,0,Anxiety Rendah,0.553560733795166,0.44643932580947876
22,22133,22139,22143,10,0,Anxiety Rendah,0.5226258039474487,0.4773741662502289
22,22155,22165,22175,20,0,Anxiety Rendah,0.5194552540779114,0.48054471611976624
22,22187,22189,22191,4,0,Anxiety Rendah,0.5024953484535217,0.49750468134880066
22,22192,22194,22197,5,0,Anxiety Rendah,0.5473523139953613,0.45264771580696106
22,22199,22201,22207,8,0,Anxiety Rendah,0.544368326663971,0.45563164353370667
22,22210,22213,22218,8,0,Anxiety Rendah,0.5450680255889893,0.45493200421333313
22,22223,22224,22227,4,0,Anxiety Rendah,0.5766727924346924,0.42332717776298523
22,22227,22231,22238,11,0,Anxiety Rendah,0.5503305792808533,0.44966942071914673
22,22253,22262,22275,22,0,Anxiety Rendah,0.543423056602478,0.456576943397522
22,22275,22288,22299,24,0,Anxiety Rendah,0.5317543148994446,0.4682456851005554
22,22310,22318,22328,18,0,Anxiety Rendah,0.5205777883529663,0.4794222414493561
22,22332,22339,22343,11,0,Anxiety Rendah,0.5277162790298462,0.4722837209701538
22,22343,22347,22352,9,0,Anxiety Rendah,0.5665156841278076,0.4334843158721924
22,22366,22373,22377,11,0,Anxiety Rendah,0.5441839694976807,0.4558160603046417
22,22377,22382,22399,22,0,Anxiety Rendah,0.5409871339797974,0.45901286602020264
22,22408,22418,22431,23,0,Anxiety Rendah,0.5297954678535461,0.47020453214645386
22,22441,22447,22456,15,0,Anxiety Rendah,0.5363028645515442,0.4636971056461334
22,22456,22466,22469,13,0,Anxiety Rendah,0.5294017791748047,0.4705982208251953
22,22483,22495,22505,22,0,Anxiety Rendah,0.5315210223197937,0.4684790074825287
22,22513,22516,22525,12,0,Anxiety Rendah,0.5534928441047668,0.44650712609291077
22,22537,22540,22542,5,0,Anxiety Rendah,0.513886570930481,0.48611342906951904
22,22555,22565,22574,19,0,Anxiety Rendah,0.5383349061012268,0.4616650938987732
22,22585,22589,22598,13,0,Anxiety Rendah,0.5514309406280518,0.44856908917427063
22,22601,22614,22621,20,0,Anxiety Rendah,0.5318894386291504,0.4681105315685272
22,22632,22642,22646,14,0,Anxiety Rendah,0.5154971480369568,0.4845028519630432
22,22646,22650,22661,15,0,Anxiety Rendah,0.5128544569015503,0.4871455430984497
22,22675,22688,22697,22,0,Anxiety Rendah,0.530907154083252,0.46909284591674805
22,22703,22719,22731,28,0,Anxiety Rendah,0.5333638787269592,0.46663615107536316
22,22743,22751,22764,21,0,Anxiety Rendah,0.5470759868621826,0.452923983335495
22,22764,22778,22787,23,0,Anxiety Rendah,0.5173718333244324,0.48262813687324524
22,22796,22801,22804,8,0,Anxiety Rendah,0.5368516445159912,0.4631483554840088
22,22817,22832,22841,24,0,Anxiety Rendah,0.5529934167861938,0.4470066428184509
22,22858,22870,22874,16,0,Anxiety Rendah,0.5379130840301514,0.4620869755744934
22,22874,22879,22886,12,0,Anxiety Rendah,0.514215350151062,0.4857846796512604
22,22889,22900,22903,14,0,Anxiety Rendah,0.5404430627822876,0.45955690741539
22,22914,22923,22936,22,0,Anxiety Rendah,0.556789755821228,0.443210244178772
22,22939,22949,22958,19,0,Anxiety Rendah,0.5692412853240967,0.4307587742805481
22,22960,22971,22974,14,0,Anxiety Rendah,0.5400691032409668,0.4599308669567108
23,23033,23035,23038,5,0,Anxiety Rendah,0.5334421992301941,0.4665578305721283
23,23039,23042,23045,6,0,Anxiety Rendah,0.546052873134613,0.45394712686538696
23,23045,23049,23054,9,0,Anxiety Rendah,0.5102680921554565,0.48973190784454346
23,23055,23061,23067,12,0,Anxiety Rendah,0.538722574710846,0.46127742528915405
23,23077,23082,23085,8,0,Anxiety Rendah,0.5398299694061279,0.46017003059387207
23,23088,23091,23093,5,0,Anxiety Rendah,0.5324641466140747,0.4675358831882477
23,23098,23103,23107,9,0,Anxiety Rendah,0.5330772399902344,0.4669227600097656
23,23107,23111,23115,8,0,Anxiety Rendah,0.5153889060020447,0.4846111238002777
23,23115,23120,23124,9,0,Anxiety Rendah,0.5358327627182007,0.4641672372817993
23,23129,23139,23148,19,0,Anxiety Rendah,0.5445628762245178,0.4554370641708374
23,23160,23170,23180,20,0,Anxiety Rendah,0.5219336748123169,0.4780663549900055
23,23189,23197,23208,19,0,Anxiety Rendah,0.5182693600654602,0.4817306697368622
23,23211,23220,23232,21,0,Anxiety Rendah,0.5444509387016296,0.45554909110069275
23,23243,23246,23252,9,0,Anxiety Rendah,0.564707338809967,0.43529266119003296
23,23263,23274,23285,22,0,Anxiety Rendah,0.5142126083374023,0.48578745126724243
23,23293,23301,23306,13,0,Anxiety Rendah,0.5196914076805115,0.48030856251716614
23,23306,23312,23316,10,0,Anxiety Rendah,0.5310007929801941,0.4689991772174835
23,23329,23340,23349,20,0,Anxiety Rendah,0.5244048237800598,0.4755952060222626
23,23360,23362,23365,5,0,Anxiety Rendah,0.5330966711044312,0.4669032692909241
23,23365,23369,23372,7,0,Anxiety Rendah,0.5369336009025574,0.46306636929512024
23,23373,23376,23383,10,0,Anxiety Rendah,0.5435233116149902,0.45647668838500977
23,23383,23390,23392,9,0,Anxiety Rendah,0.5634732842445374,0.4365267753601074
23,23405,23414,23425,20,0,Anxiety Rendah,0.5596492290496826,0.440350741147995
23,23436,23440,23442,6,0,Anxiety Rendah,0.5526905655860901,0.4473094046115875
23,23442,23445,23452,10,0,Anxiety Rendah,0.5400175452232361,0.45998242497444153
23,23455,23459,23466,11,0,Anxiety Rendah,0.531082272529602,0.46891769766807556
23,23466,23473,23476,10,0,Anxiety Rendah,0.5215416550636292,0.47845837473869324
23,23492,23504,23517,25,0,Anxiety Rendah,0.50508713722229,0.49491292238235474
23,23528,23541,23551,23,0,Anxiety Rendah,0.5399588346481323,0.4600411355495453
23,23551,23561,23568,17,0,Anxiety Rendah,0.5335391163825989,0.46646085381507874
23,23577,23582,23584,7,0,Anxiety Rendah,0.5331348180770874,0.4668651223182678
23,23584,23587,23592,8,0,Anxiety Rendah,0.5211888551712036,0.4788111448287964
23,23604,23613,23625,21,0,Anxiety Rendah,0.5656037330627441,0.43439623713493347
23,23627,23637,23648,21,0,Anxiety Rendah,0.5508452653884888,0.44915473461151123
23,23658,23666,23678,20,0,Anxiety Rendah,0.5260022282600403,0.4739978015422821
23,23688,23699,23705,17,0,Anxiety Rendah,0.5465672612190247,0.45343270897865295
23,23705,23712,23719,14,0,Anxiety Rendah,0.5684670209884644,0.43153297901153564
23,23734,23747,23749,15,0,Anxiety Rendah,0.5472119450569153,0.4527880549430847
23,23749,23752,23754,5,0,Anxiety Rendah,0.5087842345237732,0.4912157654762268
23,23755,23758,23760,5,0,Anxiety Rendah,0.5262954831123352,0.4737045466899872
23,23766,23768,23769,3,0,Anxiety Rendah,0.5361670255661011,0.46383294463157654
23,23779,23787,23795,16,0,Anxiety Rendah,0.5334187746047974,0.46658116579055786
23,23804,23816,23823,19,0,Anxiety Rendah,0.5298638343811035,0.4701361358165741
23,23826,23837,23838,12,0,Anxiety Rendah,0.5526573657989502,0.4473426938056946
23,23845,23854,23865,20,0,Anxiety Rendah,0.533454418182373,0.46654555201530457
23,23868,23882,23896,28,0,Anxiety Rendah,0.5440709590911865,0.45592907071113586
23,23908,23918,23920,12,0,Anxiety Rendah,0.5238589644432068,0.4761410355567932
23,23920,23923,23929,9,0,Anxiety Rendah,0.5232207775115967,0.4767792820930481
23,23939,23950,23961,22,0,Anxiety Rendah,0.542471170425415,0.4575287997722626
23,23968,23973,23985,17,0,Anxiety Rendah,0.540198802947998,0.45980122685432434
24,24015,24028,24038,23,0,Anxiety Rendah,0.5290288329124451,0.47097116708755493
24,24038,24049,24062,24,0,Anxiety Rendah,0.5274489521980286,0.47255104780197144
24,24072,24084,24096,24,0,Anxiety Rendah,0.5489886403083801,0.4510113298892975
24,24114,24123,24133,19,0,Anxiety Rendah,0.5287827253341675,0.47121724486351013
24,24148,24159,24180,32,0,Anxiety Rendah,0.526429295539856,0.47357070446014404
24,24189,24201,24214,25,0,Anxiety Rendah,0.5305132865905762,0.46948665380477905
24,24214,24227,24232,18,0,Anxiety Rendah,0.5461048483848572,0.4538951516151428
24,24239,24250,24261,22,0,Anxiety Rendah,0.5242581963539124,0.4757418632507324
24,24273,24281,24291,18,0,Anxiety Rendah,0.5308101177215576,0.46918991208076477
24,24302,24317,24328,26,0,Anxiety Rendah,0.5319316983222961,0.4680682420730591
24,24333,24340,24347,14,0,Anxiety Rendah,0.5248315334320068,0.47516846656799316
24,24356,24358,24360,4,0,Anxiety Rendah,0.5221123695373535,0.4778876006603241
24,24369,24380,24396,27,0,Anxiety Rendah,0.5254061222076416,0.474593847990036
24,24406,24421,24431,25,0,Anxiety Rendah,0.5153472423553467,0.4846527576446533
24,24440,24441,24444,4,1,Anxiety Tinggi,0.4938562214374542,0.5061437487602234
24,24444,24447,24450,6,0,Anxiety Rendah,0.5433652400970459,0.4566347599029541
24,24458,24468,24475,17,0,Anxiety Rendah,0.5330143570899963,0.4669855833053589
24,24476,24485,24486,10,0,Anxiety Rendah,0.5584539771080017,0.4415460228919983
24,24488,24491,24501,13,0,Anxiety Rendah,0.5176324844360352,0.48236748576164246
24,24505,24517,24523,18,1,Anxiety Tinggi,0.47287875413894653,0.5271213054656982
24,24537,24543,24549,12,0,Anxiety Rendah,0.5306053757667542,0.46939465403556824
24,24559,24567,24580,21,0,Anxiety Rendah,0.5349984765052795,0.46500155329704285
24,24589,24593,24602,13,1,Anxiety Tinggi,0.48703065514564514,0.5129693150520325
24,24614,24616,24620,6,0,Anxiety Rendah,0.5420351028442383,0.45796486735343933
24,24627,24631,24635,8,0,Anxiety Rendah,0.539941132068634,0.46005886793136597
24,24645,24653,24656,11,0,Anxiety Rendah,0.5342487096786499,0.4657512307167053
24,24656,24660,24668,12,0,Anxiety Rendah,0.539326012134552,0.4606740176677704
24,24679,24684,24686,7,0,Anxiety Rendah,0.5094648599624634,0.490535169839859
24,24686,24689,24691,5,0,Anxiety Rendah,0.5153287053108215,0.4846712648868561
24,24697,24702,24706,9,0,Anxiety Rendah,0.5007994771003723,0.4992004930973053
24,24706,24710,24718,12,0,Anxiety Rendah,0.54808509349823,0.45191490650177
24,24720,24730,24731,11,0,Anxiety Rendah,0.5174808502197266,0.48251914978027344
24,24735,24737,24748,13,0,Anxiety Rendah,0.5511868596076965,0.44881314039230347
24,24749,24760,24767,18,0,Anxiety Rendah,0.5429437160491943,0.45705628395080566
24,24768,24776,24780,12,0,Anxiety Rendah,0.5296251773834229,0.47037482261657715
24,24792,24802,24811,19,1,Anxiety Tinggi,0.4701310992240906,0.5298689007759094
24,24823,24825,24828,5,0,Anxiety Rendah,0.5038708448410034,0.4961291551589966
24,24828,24832,24838,10,0,Anxiety Rendah,0.5159677267074585,0.4840322732925415
24,24847,24857,24869,22,0,Anxiety Rendah,0.5284008383750916,0.47159916162490845
24,24880,24882,24885,5,0,Anxiety Rendah,0.5214030146598816,0.4785969853401184
24,24885,24889,24893,8,0,Anxiety Rendah,0.5339523553848267,0.4660476744174957
24,24904,24914,24925,21,1,Anxiety Tinggi,0.4887317419052124,0.5112683176994324
24,24936,24939,24947,11,0,Anxiety Rendah,0.5382481813430786,0.461751788854599
24,24950,24956,24959,9,0,Anxiety Rendah,0.5282765626907349,0.47172340750694275
24,24965,24974,24986,21,0,Anxiety Rendah,0.5418835282325745,0.45811647176742554
25,25001,25015,25035,34,0,Anxiety Rendah,0.5338312387466431,0.46616873145103455
25,25051,25059,25062,11,0,Anxiety Rendah,0.5688514709472656,0.4311485290527344
25,25062,25065,25071,9,0,Anxiety Rendah,0.5084525346755981,0.49154743552207947
25,25081,25093,25105,24,0,Anxiety Rendah,0.5461746454238892,0.4538253843784332
25,25112,25117,25122,10,1,Anxiety Tinggi,0.4984377324581146,0.5015622973442078
25,25134,25145,25153,19,1,Anxiety Tinggi,0.4677368700504303,0.5322631597518921
25,25161,25162,25164,3,0,Anxiety Rendah,0.5499218106269836,0.45007818937301636
25,25165,25167,25179,14,1,Anxiety Tinggi,0.4934200942516327,0.5065799355506897
25,25180,25191,25197,17,0,Anxiety Rendah,0.5248504281044006,0.47514960169792175
25,25210,25212,25221,11,0,Anxiety Rendah,0.5175195932388306,0.48248034715652466
25,25221,25230,25238,17,0,Anxiety Rendah,0.5221570730209351,0.47784295678138733
25,25244,25254,25269,25,0,Anxiety Rendah,0.520738959312439,0.47926104068756104
25,25282,25297,25305,23,0,Anxiety Rendah,0.528076171875,0.4719238877296448
25,25305,25314,25316,11,1,Anxiety Tinggi,0.46592283248901367,0.5340771675109863
25,25322,25324,25326,4,0,Anxiety Rendah,0.5215434432029724,0.4784565269947052
25,25335,25341,25344,9,0,Anxiety Rendah,0.5242112874984741,0.4757887125015259
25,25344,25348,25354,10,0,Anxiety Rendah,0.553839921951294,0.44616010785102844
25,25361,25367,25373,12,0,Anxiety Rendah,0.5399389266967773,0.4600610136985779
25,25373,25380,25387,14,0,Anxiety Rendah,0.539546012878418,0.4604540169239044
25,25396,25398,25400,4,0,Anxiety Rendah,0.5226733088493347,0.4773266911506653
25,25400,25403,25407,7,0,Anxiety Rendah,0.5322151184082031,0.4677848815917969
25,25411,25412,25414,3,0,Anxiety Rendah,0.5689810514450073,0.4310189187526703
25,25414,25417,25423,9,0,Anxiety Rendah,0.5155447721481323,0.48445525765419006
25,25432,25441,25455,23,0,Anxiety Rendah,0.5272424817085266,0.472757488489151
25,25455,25470,25479,24,0,Anxiety Rendah,0.5199381113052368,0.4800618886947632
25,25487,25498,25512,25,0,Anxiety Rendah,0.5416726469993591,0.45832738280296326
25,25524,25534,25544,20,0,Anxiety Rendah,0.53885418176651,0.4611457884311676
25,25550,25554,25557,7,0,Anxiety Rendah,0.5266590118408203,0.4733409881591797
25,25571,25580,25589,18,0,Anxiety Rendah,0.5074245929718018,0.492575466632843
25,25597,25601,25604,7,0,Anxiety Rendah,0.5326865911483765,0.4673134386539459
25,25604,25608,25612,8,0,Anxiety Rendah,0.5461505651473999,0.4538494646549225
25,25614,25617,25623,9,0,Anxiety Rendah,0.5378475189208984,0.46215248107910156
25,25625,25633,25645,20,0,Anxiety Rendah,0.5076763033866882,0.49232369661331177
25,25649,25666,25676,27,0,Anxiety Rendah,0.5259007811546326,0.47409915924072266
25,25701,25722,25729,28,0,Anxiety Rendah,0.5321100950241089,0.4678899347782135
25,25739,25749,25760,21,0,Anxiety Rendah,0.5365626215934753,0.46343737840652466
25,25769,25772,25781,12,0,Anxiety Rendah,0.5235903859138489,0.4764096140861511
25,25781,25791,25798,17,0,Anxiety Rendah,0.5344486236572266,0.46555137634277344
25,25805,25809,25813,8,0,Anxiety Rendah,0.5617302656173706,0.438269704580307
25,25824,25837,25845,21,0,Anxiety Rendah,0.5342974662780762,0.46570250391960144
25,25856,25858,25863,7,0,Anxiety Rendah,0.537339985370636,0.4626599848270416
25,25872,25882,25894,22,0,Anxiety Rendah,0.5261574387550354,0.473842591047287
25,25905,25910,25915,10,0,Anxiety Rendah,0.52707439661026,0.47292566299438477
25,25925,25936,25940,15,0,Anxiety Rendah,0.5343194007873535,0.4656805992126465
25,25940,25944,25950,10,0,Anxiety Rendah,0.5566568970680237,0.4433431327342987
25,25957,25960,25963,6,0,Anxiety Rendah,0.5149973630905151,0.48500263690948486
25,25963,25967,25986,23,0,Anxiety Rendah,0.5318166613578796,0.46818333864212036
26,26001,26010,26024,23,0,Anxiety Rendah,0.5488469004631042,0.45115312933921814
26,26039,26049,26059,20,0,Anxiety Rendah,0.5283441543579102,0.47165581583976746
26,26068,26070,26082,14,0,Anxiety Rendah,0.5467576384544373,0.45324239134788513
26,26084,26094,26106,22,0,Anxiety Rendah,0.5070021152496338,0.49299782514572144
26,26117,26119,26125,8,0,Anxiety Rendah,0.5367845892906189,0.4632154107093811
26,26131,26134,26136,5,0,Anxiety Rendah,0.5668246746063232,0.43317538499832153
26,26137,26139,26142,5,0,Anxiety Rendah,0.5631793141365051,0.4368206560611725
26,26150,26158,26169,19,0,Anxiety Rendah,0.5383643507957458,0.46163564920425415
26,26181,26184,26186,5,0,Anxiety Rendah,0.5333043932914734,0.4666956663131714
26,26186,26189,26193,7,0,Anxiety Rendah,0.5452502369880676,0.4547497630119324
26,26193,26197,26199,6,0,Anxiety Rendah,0.5327295064926147,0.46727046370506287
26,26200,26203,26206,6,0,Anxiety Rendah,0.5344474911689758,0.4655524790287018
26,26212,26217,26222,10,0,Anxiety Rendah,0.5381321310997009,0.4618678390979767
26,26224,26231,26235,11,0,Anxiety Rendah,0.5429616570472717,0.45703837275505066
26,26254,26262,26271,17,0,Anxiety Rendah,0.5184099078178406,0.4815901219844818
26,26279,26281,26282,3,0,Anxiety Rendah,0.5302004814147949,0.4697994887828827
26,26290,26294,26300,10,0,Anxiety Rendah,0.5247617959976196,0.47523820400238037
26,26305,26310,26318,13,0,Anxiety Rendah,0.5540168881416321,0.44598308205604553
26,26319,26327,26339,20,0,Anxiety Rendah,0.5297151803970337,0.4702847898006439
26,26351,26353,26354,3,0,Anxiety Rendah,0.5466400384902954,0.4533599317073822
26,26356,26359,26367,11,0,Anxiety Rendah,0.5310637950897217,0.4689362049102783
26,26368,26376,26387,19,0,Anxiety Rendah,0.5424285531044006,0.45757144689559937
26,26401,26402,26404,3,0,Anxiety Rendah,0.57839035987854,0.42160966992378235
26,26404,26407,26410,6,0,Anxiety Rendah,0.5489214062690735,0.4510785639286041
26,26414,26417,26421,7,0,Anxiety Rendah,0.5425712466239929,0.45742878317832947
26,26433,26444,26453,20,0,Anxiety Rendah,0.516277551651001,0.483722448348999
26,26464,26467,26480,16,0,Anxiety Rendah,0.5335274338722229,0.4664725959300995
26,26482,26493,26502,20,0,Anxiety Rendah,0.5270183086395264,0.472981721162796
26,26515,26516,26519,4,0,Anxiety Rendah,0.5301724076271057,0.4698276221752167
26,26531,26541,26553,22,0,Anxiety Rendah,0.5333067774772644,0.4666932225227356
26,26563,26566,26569,6,0,Anxiety Rendah,0.542576014995575,0.45742401480674744
26,26569,26573,26578,9,0,Anxiety Rendah,0.5219847559928894,0.4780152142047882
26,26590,26601,26609,19,0,Anxiety Rendah,0.514296293258667,0.4857036769390106
26,26617,26618,26619,2,0,Anxiety Rendah,0.5318292379379272,0.46817076206207275
26,26624,26626,26634,10,0,Anxiety Rendah,0.5053295493125916,0.49467048048973083
26,26634,26643,26653,19,1,Anxiety Tinggi,0.4979581832885742,0.5020418167114258
26,26665,26668,26671,6,0,Anxiety Rendah,0.5716343522071838,0.42836564779281616
26,26672,26675,26679,7,0,Anxiety Rendah,0.5479367971420288,0.4520632028579712
26,26680,26686,26695,15,0,Anxiety Rendah,0.5236231088638306,0.47637686133384705
26,26708,26713,26717,9,0,Anxiety Rendah,0.5515414476394653,0.44845858216285706
26,26734,26745,26753,19,1,Anxiety Tinggi,0.4922730028629303,0.5077270269393921
26,26753,26762,26767,14,0,Anxiety Rendah,0.5512285828590393,0.4487714171409607
26,26783,26791,26797,14,0,Anxiety Rendah,0.5070112943649292,0.4929887056350708
26,26802,26803,26804,2,0,Anxiety Rendah,0.5481751561164856,0.4518248438835144
26,26806,26808,26817,11,0,Anxiety Rendah,0.5046145915985107,0.49538537859916687
26,26820,26826,26831,11,0,Anxiety Rendah,0.5126770734786987,0.48732292652130127
26,26831,26836,26838,7,0,Anxiety Rendah,0.5405359864234924,0.45946407318115234
26,26843,26844,26847,4,0,Anxiety Rendah,0.5069376230239868,0.49306240677833557
26,26853,26863,26879,26,1,Anxiety Tinggi,0.3111766278743744,0.6888233423233032
26,26893,26906,26914,21,1,Anxiety Tinggi,0.2818463146686554,0.7181536555290222
26,26914,26922,26926,12,0,Anxiety Rendah,0.5214223265647888,0.4785776734352112
26,26940,26951,26961,21,0,Anxiety Rendah,0.5099313259124756,0.4900687038898468
26,26969,26972,26999,30,1,Anxiety Tinggi,0.4833601713180542,0.5166398286819458
27,27018,27037,27053,35,0,Anxiety Rendah,0.5010296106338501,0.4989703893661499
27,27065,27070,27073,8,0,Anxiety Rendah,0.5462151169776917,0.45378491282463074
27,27074,27076,27079,5,0,Anxiety Rendah,0.5368927121162415,0.46310725808143616
27,27079,27082,27094,15,0,Anxiety Rendah,0.5149477124214172,0.48505234718322754
27,27106,27123,27127,21,0,Anxiety Rendah,0.5333514213562012,0.46664854884147644
27,27127,27132,27138,11,0,Anxiety Rendah,0.5043838024139404,0.49561619758605957
27,27152,27160,27170,18,1,Anxiety Tinggi,0.4908553957939148,0.50914466381073
27,27170,27181,27184,14,0,Anxiety Rendah,0.5582206845283508,0.44177934527397156
27,27198,27209,27218,20,0,Anxiety Rendah,0.5331048369407654,0.4668952226638794
27,27229,27231,27233,4,0,Anxiety Rendah,0.521258533000946,0.47874146699905396
27,27249,27259,27268,19,0,Anxiety Rendah,0.5093740224838257,0.4906260073184967
27,27278,27281,27283,5,0,Anxiety Rendah,0.5210983753204346,0.47890162467956543
27,27283,27286,27292,9,0,Anxiety Rendah,0.5296182632446289,0.4703817367553711
27,27292,27299,27301,9,0,Anxiety Rendah,0.5474894642829895,0.4525105953216553
27,27309,27310,27320,11,0,Anxiety Rendah,0.524814248085022,0.4751857817173004
27,27323,27331,27340,17,1,Anxiety Tinggi,0.4561624228954315,0.5438375473022461
27,27358,27360,27367,9,0,Anxiety Rendah,0.5580132603645325,0.4419867694377899
27,27376,27383,27398,22,0,Anxiety Rendah,0.5178983211517334,0.482101708650589
27,27409,27414,27418,9,0,Anxiety Rendah,0.534191906452179,0.46580809354782104
27,27433,27444,27451,18,0,Anxiety Rendah,0.5210994482040405,0.47890058159828186
27,27451,27458,27468,17,0,Anxiety Rendah,0.5204681158065796,0.4795318841934204
27,27485,27495,27509,24,0,Anxiety Rendah,0.5117086172103882,0.48829135298728943
27,27512,27524,27527,15,1,Anxiety Tinggi,0.48611903190612793,0.5138809680938721
27,27528,27531,27535,7,0,Anxiety Rendah,0.5311769843101501,0.46882307529449463
27,27541,27545,27548,7,0,Anxiety Rendah,0.5439857840538025,0.4560142457485199
27,27551,27555,27559,8,0,Anxiety Rendah,0.5415359735488892,0.45846396684646606
27,27559,27564,27570,11,0,Anxiety Rendah,0.5438310503959656,0.45616891980171204
27,27575,27586,27597,22,1,Anxiety Tinggi,0.4936268925666809,0.5063731074333191
27,27605,27618,27622,17,0,Anxiety Rendah,0.5109151005744934,0.4890848696231842
27,27624,27626,27634,10,1,Anxiety Tinggi,0.49120232462882996,0.5087977051734924
27,27634,27643,27647,13,0,Anxiety Rendah,0.5500513315200806,0.44994866847991943
27,27655,27664,27669,14,0,Anxiety Rendah,0.5169393420219421,0.48306071758270264
27,27671,27675,27679,8,0,Anxiety Rendah,0.5653776526451111,0.4346223771572113
27,27679,27683,27694,15,0,Anxiety Rendah,0.5126736164093018,0.48732638359069824
27,27695,27708,27712,17,0,Anxiety Rendah,0.5465695858001709,0.4534303843975067
27,27723,27735,27741,18,0,Anxiety Rendah,0.5222758054733276,0.47772422432899475
27,27743,27748,27761,18,0,Anxiety Rendah,0.5351554155349731,0.46484455466270447
27,27778,27784,27793,15,0,Anxiety Rendah,0.5627053380012512,0.4372946619987488
27,27806,27811,27815,9,0,Anxiety Rendah,0.5067620873451233,0.4932378828525543
27,27822,27833,27845,23,0,Anxiety Rendah,0.5198178291320801,0.48018214106559753
27,27857,27863,27867,10,0,Anxiety Rendah,0.545643150806427,0.454356849193573
27,27868,27871,27874,6,0,Anxiety Rendah,0.5154678821563721,0.4845321476459503
27,27874,27878,27892,18,0,Anxiety Rendah,0.5457834005355835,0.4542165696620941
27,27905,27920,27931,26,0,Anxiety Rendah,0.5346932411193848,0.46530675888061523
27,27931,27943,27961,30,0,Anxiety Rendah,0.5439501404762268,0.4560498297214508
27,27975,27992,27999,24,0,Anxiety Rendah,0.5420393943786621,0.4579606056213379
28,28000,28025,28028,28,0,Anxiety Rendah,0.5453640222549438,0.45463597774505615
28,28040,28055,28068,28,0,Anxiety Rendah,0.5386799573898315,0.4613199830055237
28,28079,28093,28102,23,0,Anxiety Rendah,0.5509317517280579,0.44906824827194214
28,28121,28123,28134,13,0,Anxiety Rendah,0.5091918706893921,0.4908080995082855
28,28137,28145,28159,22,0,Anxiety Rendah,0.5353818535804749,0.46461811661720276
28,28159,28173,28181,22,0,Anxiety Rendah,0.5232265591621399,0.4767734110355377
28,28196,28210,28223,27,0,Anxiety Rendah,0.5396130681037903,0.4603869616985321
